timestamp,SpineBase_x,SpineBase_y,SpineBase_z,SpineMid_x,SpineMid_y,SpineMid_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,SpineShoulder_x,SpineShoulder_y,SpineShoulder_z,HandTipLeft_x,HandTipLeft_y,HandTipLeft_z,ThumbLeft_x,ThumbLeft_y,ThumbLeft_z,HandTipRight_x,HandTipRight_y,HandTipRight_z,ThumbRight_x,ThumbRight_y,ThumbRight_z
0 days 00:00:40.129000000,0.2530639171600342,-0.4186881482601166,2.0901415348052983,0.25642988085746765,-0.13126790523529053,2.007953643798828,0.2579100131988525,0.14972800016403198,1.9123188257217407,0.25732046365737915,0.26209285855293274,1.938992500305176,0.34375038743019104,0.06918077170848846,1.8461878299713133,0.3927645981311798,-0.21888361871242526,1.7988251447677612,0.5051127076148987,-0.3850477933883667,1.8581888675689695,0.5433271527290344,-0.4408276081085205,1.8816328048706052,0.3743642866611481,0.10602620989084244,2.0540895462036133,0.40919229388237,-0.1474950909614563,1.8953828811645508,0.4373539388179779,-0.4019980430603027,1.9859143495559688,0.4207200407981873,-0.4515021741390228,2.0397837162017822,0.2402225285768509,-0.4127185046672821,2.0661277770996094,0.2870841324329376,-0.6877154111862183,2.1386430263519287,0.2519585192203522,-0.979509174823761,2.2288286685943604,0.32116755843162537,-1.0228644609451294,2.2095320224761963,0.25766658782958984,-0.4109218120574951,2.0466418266296387,0.23273617029190066,-0.7346215248107909,2.234985113143921,0.15155518054962158,-0.9601868987083436,2.375748872756958,0.2267701029777527,-0.9857966303825378,2.2766990661621094,0.2578034102916717,0.08052051067352295,1.9385403394699097,0.552165687084198,-0.42915984988212585,1.8768818378448489,0.5380439162254333,-0.4354263246059418,1.8599495887756348,0.4234970510005951,-0.4843049943447113,2.0508582592010502,0.4331781268119812,-0.4673986434936523,2.0378334522247314
0 days 00:00:40.180000000,0.2532829642295837,-0.4185019135475159,2.0903708934783936,0.2566476464271545,-0.131156325340271,2.0081946849823002,0.2581657767295837,0.14974328875541687,1.9126478433609009,0.2577374577522278,0.2621295750141144,1.9392729997634888,0.3440048098564148,0.06996430456638336,1.8469994068145752,0.3984995782375336,-0.2175453007221222,1.8046348094940183,0.4927924573421478,-0.3910088539123535,1.8726089000701904,0.5250036120414734,-0.44921427965164185,1.898922681808472,0.3746185004711151,0.1060418114066124,2.0544188022613525,0.4073378145694733,-0.148252472281456,1.896535396575928,0.444206029176712,-0.3713651299476624,1.8983079195022583,0.4508460462093353,-0.3878704607486725,1.9313373565673828,0.2405052781105041,-0.4125883281230927,2.0664713382720947,0.2877641320228577,-0.6873441338539124,2.138534545898437,0.254868358373642,-0.9821138978004456,2.2266294956207275,0.3227364420890808,-1.0235222578048706,2.210977554321289,0.25780171155929565,-0.4107044637203217,2.046893358230591,0.2336862236261368,-0.7354857325553894,2.2347774505615234,0.15182951092720032,-0.963619351387024,2.3747265338897705,0.22008566558361053,-0.9886345863342284,2.268262386322021,0.2580582201480865,0.08055578172206879,1.9388442039489744,0.5344577431678772,-0.4376392662525177,1.8941545486450195,0.5192031264305115,-0.444251149892807,1.877942442893982,0.4476039111614227,-0.3873274326324463,1.9285812377929688,0.4679018557071686,-0.3976912200450897,1.932649850845337
0 days 00:00:40.268000000,0.2533714175224304,-0.4184104800224304,2.090466260910034,0.2568063735961914,-0.13112778961658478,2.008197546005249,0.2585168480873108,0.14967013895511627,1.9125813245773315,0.25791171193122864,0.26211124658584595,1.9392964839935305,0.343002051115036,0.0691184401512146,1.8461024761199951,0.3981915414333344,-0.21869651973247528,1.8094561100006104,0.4914795458316803,-0.3912748992443085,1.8804447650909424,0.5233535766601562,-0.4491865932941437,1.907764673233032,0.3749677538871765,0.10596901923418044,2.054352283477783,0.40688803791999817,-0.14978037774562836,1.8988429307937624,0.44464728236198425,-0.375258594751358,1.9069468975067136,0.4626348614692688,-0.3964591026306152,1.9479742050170896,0.24041737616062164,-0.41233348846435547,2.0668811798095703,0.2871192693710327,-0.6893016695976257,2.1389915943145748,0.2532277703285217,-0.9862334728240968,2.226357936859131,0.3224082291126251,-1.0240926742553709,2.2103140354156494,0.25814783573150635,-0.4106654226779938,2.0469505786895748,0.23218119144439694,-0.7346951961517334,2.236565113067627,0.1520502120256424,-0.9667062759399414,2.3734290599823,0.2219762057065964,-0.9891865849494934,2.2673795223236084,0.2583636939525604,0.08051508665084839,1.9387998580932615,0.5333907008171082,-0.4379838705062866,1.9027947187423704,0.5175939202308655,-0.4442431330680847,1.8867690563201904,0.4660066664218903,-0.3948260247707367,1.9400538206100464,0.4918148815631866,-0.4098599553108215,1.9515689611434937
0 days 00:00:40.355000000,0.2533693015575409,-0.4183722138404846,2.0906109809875493,0.25688666105270386,-0.13110701739788055,2.008258581161499,0.2587169408798218,0.14967307448387146,1.9125921726226809,0.2580558657646179,0.2621496021747589,1.9392478466033936,0.3426226079463959,0.07009273022413254,1.8469741344451904,0.3984573483467102,-0.21762715280056,1.8107656240463257,0.5112143754959106,-0.3773269057273865,1.8828917741775515,0.5495713949203491,-0.4309470653533936,1.9105932712554927,0.3751668334007263,0.10597196966409683,2.054363250732422,0.406932145357132,-0.15066485106945038,1.9004104137420652,0.444103866815567,-0.3760054409503937,1.9087413549423216,0.457554966211319,-0.3944019675254822,1.937813639640808,0.24031050503253934,-0.41232404112815857,2.066965341567993,0.28743046522140503,-0.6891904473304749,2.139078140258789,0.2526282072067261,-0.98708975315094,2.2256765365600586,0.32239559292793274,-1.0244675874710083,2.210196018218994,0.2583147883415222,-0.4105980694293976,2.0472378730773926,0.231965571641922,-0.7345885038375854,2.2365131378173833,0.15208183228969574,-0.96647709608078,2.3733971118927,0.2233335077762604,-0.9888647794723512,2.2686069011688232,0.25853323936462397,0.08052220195531845,1.9388262033462524,0.5584138631820679,-0.41935548186302185,1.905823826789856,0.5435400009155273,-0.4262175261974335,1.8896249532699585,0.4518819153308869,-0.3963185250759125,1.94707465171814,0.4525223970413208,-0.39006400108337397,1.9164999723434448
0 days 00:00:40.407000000,0.25363004207611084,-0.4182908833026886,2.0911509990692143,0.2571704983711243,-0.13107208907604218,2.00849723815918,0.2589700222015381,0.14965610206127167,1.912657380104065,0.25852933526039124,0.2622241079807281,1.939297437667847,0.3416285514831543,0.06834034621715546,1.846509575843811,0.3974210321903229,-0.21949298679828644,1.812156081199646,0.5189645290374756,-0.3712294101715088,1.8865306377410889,0.5602445602416992,-0.4222009778022766,1.9149832725524905,0.3754184544086456,0.10595521330833436,2.054428100585937,0.4073779284954071,-0.15194794535636902,1.9028403759002688,0.4052808880805969,-0.39688897132873535,1.9755592346191408,0.3927488029003143,-0.4439089298248291,2.0203995704650883,0.2402452379465103,-0.4123463928699493,2.067468404769897,0.2883822023868561,-0.6881508827209473,2.1389050483703613,0.2577704787254333,-0.9852777123451232,2.2239139080047607,0.3224552571773529,-1.0243421792984009,2.210571050643921,0.2589348554611206,-0.4104534387588501,2.0478572845458984,0.23140767216682434,-0.7342436909675598,2.237027883529663,0.15228945016860962,-0.9645823240280152,2.3731415271759038,0.22440847754478452,-0.9863993525505066,2.2689650058746342,0.25880321860313416,0.08051253855228424,1.938926219940185,0.5690425634384155,-0.4106564223766327,1.9102157354354856,0.5541118383407593,-0.4175793528556824,1.894020795822144,0.3816564083099365,-0.4782719314098358,2.029876470565796,0.42422497272491455,-0.4332415461540222,2.0077059268951416
0 days 00:00:40.494000000,0.253628671169281,-0.41820472478866577,2.091245174407959,0.25725463032722473,-0.13105331361293793,2.0084986686706543,0.25928550958633423,0.1495773047208786,1.9125018119812007,0.2588179111480713,0.2623136341571808,1.9392277002334597,0.34243762493133545,0.06967873871326448,1.848175287246704,0.39696350693702703,-0.21834096312522888,1.8125922679901123,0.5191635489463806,-0.3704580664634705,1.8853813409805296,0.560661256313324,-0.4215542376041413,1.9133054018020632,0.3757323324680328,0.10587666183710097,2.054272413253784,0.4074876308441162,-0.1523527055978775,1.90324068069458,0.40520915389060974,-0.3970318734645844,1.975615620613098,0.3935059905052185,-0.4442913830280304,2.0208368301391597,0.2402333617210388,-0.4123130440711975,2.0674676895141597,0.2887661159038544,-0.6871503591537476,2.1384935379028316,0.2576851546764374,-0.9852216243743896,2.22402572631836,0.3234572410583496,-1.0243525505065918,2.2109081745147705,0.2589607834815979,-0.4103136658668518,2.0481317043304443,0.23138676583766934,-0.7343296408653259,2.2369720935821533,0.1520691066980362,-0.9636752009391784,2.3736910820007324,0.2374146431684494,-0.9847296476364136,2.2855377197265625,0.2590514719486237,0.08046787977218628,1.9388253688812256,0.5694552063941956,-0.4100111424922943,1.908538818359375,0.5545191764831543,-0.4169360995292664,1.892345070838928,0.38545161485672,-0.4776888489723206,2.027710199356079,0.4244731068611145,-0.43050187826156616,2.0050983428955083
0 days 00:00:40.545000000,0.2533662617206573,-0.4183133840560913,2.0919454097747803,0.25742107629776,-0.13118351995944974,2.008675098419189,0.25972414016723633,0.1493437886238098,1.9124743938446045,0.2595387697219849,0.2624182403087616,1.939076781272888,0.34031161665916443,0.06682125478982925,1.8453880548477173,0.396018922328949,-0.22115428745746613,1.813422918319702,0.5249568223953247,-0.36766409873962397,1.8859580755233765,0.5686957836151123,-0.4168986082077025,1.9137979745864868,0.3761687576770783,0.1056443527340889,2.0542447566986084,0.4078967273235321,-0.15318650007247925,1.904335618019104,0.4074320793151856,-0.39620110392570496,1.977733135223389,0.3971822261810303,-0.4431002736091614,2.0213537216186523,0.2392530739307404,-0.4125396609306336,2.0679452419281006,0.2876753509044647,-0.6880934834480286,2.139291763305664,0.25208115577697754,-0.9867064356803894,2.2258918285369877,0.3220198154449463,-1.0249310731887815,2.210580348968506,0.2593875229358673,-0.41039398312568665,2.049126148223877,0.23070654273033145,-0.7337559461593628,2.237500667572021,0.15257060527801514,-0.9661079049110411,2.3717200756073,0.2234896719455719,-0.9899165034294128,2.2673661708831787,0.259390652179718,0.080266073346138,1.9388644695281985,0.5774536728858948,-0.405379444360733,1.9090365171432493,0.5624711513519287,-0.41233545541763306,1.8928505182266235,0.38807281851768494,-0.4768904447555542,2.0305943489074707,0.4272266030311585,-0.4307173490524292,2.0060272216796875
0 days 00:00:40.632000000,0.25401973724365234,-0.4184085130691528,2.0919942855834956,0.25784751772880554,-0.1312921792268753,2.008782863616944,0.25996479392051697,0.14923802018165588,1.9125502109527588,0.2600667178630829,0.2624382376670837,1.938977599143982,0.3405384421348572,0.06491623818874359,1.8440173864364624,0.3956036567687988,-0.22328391671180725,1.8143583536148071,0.5276041626930237,-0.3670541644096375,1.8867976665496824,0.5723615884780884,-0.4153805375099182,1.914605498313904,0.3764081299304962,0.10553921014070512,2.0543205738067627,0.4084004759788513,-0.15376636385917666,1.905376672744751,0.41459494829177856,-0.4160115718841553,2.007901668548584,0.40608149766922,-0.4796461760997772,2.0484552383422847,0.2410314381122589,-0.4108090996742249,2.0750057697296143,0.28758177161216736,-0.6884026527404785,2.1395735740661617,0.25716936588287354,-0.9870421290397644,2.224647521972656,0.3217809498310089,-1.0246564149856567,2.2106378078460693,0.262137234210968,-0.41275906562805176,2.0412161350250244,0.2303019613027573,-0.7332467436790466,2.2378528118133545,0.15177306532859802,-0.9630588889122008,2.374825954437256,0.220769464969635,-0.9869689345359802,2.2686216831207275,0.2596886157989502,0.08015083521604538,1.9389461278915403,0.5811039209365845,-0.4038701057434082,1.909846901893616,0.5649776458740234,-0.41152578592300415,1.8934518098831177,0.3995380997657776,-0.5412912964820862,2.0747699737548833,0.4396185576915741,-0.4764075875282288,2.0508334636688232
0 days 00:00:40.720000000,0.2542173266410828,-0.4183095693588257,2.09202241897583,0.2581425607204437,-0.1312277913093567,2.0088148117065434,0.2603197395801544,0.14924639463424685,1.912566304206848,0.26032310724258423,0.262363463640213,1.9389352798461916,0.3399291038513184,0.06777262687683105,1.8469845056533811,0.3949866890907288,-0.22032169997692108,1.8146601915359497,0.5260666012763977,-0.3661918938159943,1.8849883079528809,0.5705164074897766,-0.4152117967605591,1.912092447280884,0.3767611682415009,0.10554761439561844,2.0543365478515625,0.4090442657470703,-0.15127429366111755,1.900856852531433,0.4131274819374085,-0.4053179621696472,1.9930412769317627,0.40405330061912537,-0.4582498371601105,2.0338175296783447,0.2408415526151657,-0.4107944965362549,2.074638843536377,0.2875894606113434,-0.6883814930915833,2.1395838260650635,0.25474607944488525,-0.9850888848304749,2.226590156555176,0.3217924237251282,-1.024691462516785,2.210745334625244,0.26287493109703064,-0.4122924208641052,2.0420517921447754,0.23024314641952515,-0.7331613898277283,2.237953424453736,0.15191076695919034,-0.9655501246452332,2.374397993087769,0.22840188443660736,-0.9873977899551392,2.2750301361083984,0.26004400849342346,0.08017212152481079,1.938963770866394,0.5792637467384338,-0.4036992788314819,1.9073330163955688,0.5625472068786621,-0.4122244715690613,1.8916702270507808,0.39951446652412415,-0.4902713298797608,2.0445718765258794,0.43426281213760376,-0.447529137134552,2.023458480834961
0 days 00:00:40.771000000,0.25459399819374084,-0.41837716102600103,2.0921406745910645,0.2586385607719421,-0.13142964243888855,2.008806705474853,0.2610313892364502,0.14886555075645447,1.912302851676941,0.26109498739242554,0.2623905837535858,1.9386295080184937,0.3396269977092743,0.0653170719742775,1.8445124626159668,0.3945271670818329,-0.22295035421848294,1.815565824508667,0.5284980535507202,-0.3656672537326813,1.886677622795105,0.5739091038703918,-0.4136421382427216,1.9140430688858032,0.3774691522121429,0.1051684245467186,2.0540726184844966,0.4098733365535736,-0.15356017649173734,1.9041508436203003,0.4054392874240875,-0.3997019529342651,2.018066167831421,0.404443085193634,-0.4771023690700531,2.047400712966919,0.2406255304813385,-0.4117672145366669,2.072488784790039,0.28797024488449097,-0.6877214908599854,2.13979172706604,0.2576117217540741,-0.9864900708198548,2.2260396480560303,0.3250097632408142,-1.0243884325027466,2.2130682468414307,0.2634607255458832,-0.4115692973136902,2.0451769828796387,0.2313491702079773,-0.732610821723938,2.2375802993774414,0.15196357667446134,-0.9616665244102478,2.3746979236602783,0.2192780077457428,-0.986412227153778,2.267375469207764,0.2607193887233734,0.07982992380857468,1.938764572143555,0.5826435089111328,-0.4021396040916443,1.9092854261398315,0.5663163065910339,-0.4100126922130585,1.8929738998413088,0.4013383984565735,-0.5424656271934509,2.0838539600372314,0.4397571086883545,-0.458387166261673,2.0370528697967534
